country_code,year,unemployment_rate,internet_users,gdp_per_capita,tertiary_enrollment
BOL,1992,3.03,,759.57113496365,
BOL,1993,3.05,,756.637016048451,
BOL,1994,3.08,,774.035669644318,
BOL,1995,2.664,0.0668,852.754034861444,
BOL,1996,2.375,0.196,922.113259069714,
BOL,1997,2.08,0.448,970.351843368594,
BOL,1998,2.121,0.626,1022.14506519545,
BOL,1999,2.299,0.982,979.344494964572,
BOL,2000,2.439,1.4427635847914,975.777060358751,
BOL,2001,2.623,2.1204625341365,930.168227214313,
BOL,2002,2.603,3.11719294696997,888.221328974352,
BOL,2003,2.654,3.50859640072336,893.013760211149,
BOL,2004,2.615,4.43992460120042,953.191893246277,
BOL,2005,2.598,5.22758395663196,1020.12326200737,
BOL,2006,2.575,6.20067125473576,1202.71150446327,
BOL,2007,2.614,10.49919987,1354.54905949929,
BOL,2008,2.603,12.5,1692.67248455876,
BOL,2009,2.973,16.79999924,1731.18172112209,
BOL,2010,2.609,22.39999962,1929.78373077158,
BOL,2011,2.255,30.0,2315.52121930607,
BOL,2012,2.066,35.34,2575.59857098084,
BOL,2013,2.437,36.99,2870.02377000756,
BOL,2014,2.021,34.6016202324676,3041.43503162408,
BOL,2015,3.111,37.4868176324391,2996.01289811344,
BOL,2016,3.498,39.69749832,3035.87347732132,
BOL,2017,3.655,43.83229828,4048.40119739839,
BOL,2018,3.519,44.2861422024283,4206.8552936661,
BOL,2019,3.682,47.4748191121692,4203.15492855788,
BOL,2020,7.903,59.94010155,3580.96761778303,
BOL,2021,5.089,65.9773785,4010.76053686204,
BOL,2022,3.552,72.62270355,4219.46113742445,
BOL,2023,3.024,77.30039978,4274.70820547613,
BOL,2024,3.274,79.70469666,4421.16609889999,
BOL,2025,2.967,,5147.81081955367,
BRA,1960,,,235.266009502589,
BRA,1961,,,231.564063269854,
BRA,1962,,,250.200572910273,
BRA,1963,,,294.169619376733,
BRA,1964,,,257.259726897671,
BRA,1965,,,268.028760553723,
BRA,1966,,,328.343791519407,
BRA,1967,,,351.472600370379,
BRA,1968,,,373.925432639683,
BRA,1969,,,399.49841913391,
BRA,1970,,,443.799484982738,
BRA,1971,,,500.001988983361,
BRA,1972,,,583.492034946156,
BRA,1973,,,814.731780553415,
BRA,1974,,,1044.76980947499,
BRA,1975,,,1200.55823714607,
BRA,1976,,,1389.74952306555,
BRA,1977,,,1562.29143045708,
BRA,1978,,,1732.50012204556,
BRA,1979,,,1869.7133759549,
BRA,1980,,,1958.57159232662,
BRA,1981,,,2079.70908377484,
BRA,1982,,,2137.6250359394,
BRA,1983,,,1461.25582714178,
BRA,1984,,,1419.73154606978,
BRA,1985,,,1556.1297180511,
BRA,1986,,,1854.03775211919,
BRA,1987,,,2006.00226235757,
BRA,1988,,,2140.65027561164,
BRA,1989,,,2818.99277980122,
BRA,1990,,0.0,2581.14187449078,
BRA,1991,6.887,0.00329,2257.6092968885,
BRA,1992,7.086,0.0129,2127.31642731638,
BRA,1993,6.03,0.0255,2348.88247685352,
BRA,1994,6.579,0.0377,3298.71250747787,
BRA,1995,7.092,0.105,4756.74840785403,
BRA,1996,8.035,0.451,5179.13052002464,
BRA,1997,9.003,0.786,5299.39630404412,
BRA,1998,10.15,1.48,5105.89099544117,
BRA,1999,11.125,2.04,3493.57162513699,
BRA,2000,10.889,2.87068515854108,3766.54811466032,
BRA,2001,10.649,4.52849486902851,3176.28935747524,
BRA,2002,10.641,9.14942508560748,2855.94018885769,
BRA,2003,11.168,13.2075861035303,3090.6070097455,
BRA,2004,10.072,19.073672274442,3663.823188064,
BRA,2005,10.551,21.022747248827,4827.78173074714,
BRA,2006,9.692,28.17840004,5934.14470924968,
BRA,2007,9.28,30.87999916,7409.69130673473,
BRA,2008,8.268,33.83,8908.33176538648,
BRA,2009,9.419,39.22,8678.6592244676,
BRA,2010,8.42,40.65,11403.2821278747,
BRA,2011,7.578,45.69,13396.6243562986,
BRA,2012,7.251,48.56,12521.7213519966,43.8344116210938
BRA,2013,7.071,51.04,12458.8912138813,44.9966697692871
BRA,2014,6.755,54.5510018796392,12274.9939689363,47.8131904602051
BRA,2015,8.538,58.3279517340924,8936.19661712113,49.0805015563965
BRA,2016,11.58,60.8725400681261,8836.28652735657,48.9665794372559
BRA,2017,12.792,67.4712845236305,10080.5092819305,50.7326316833496
BRA,2018,12.329,70.4342825404361,9300.66164923219,52.05712890625
BRA,2019,11.936,73.9124399133589,9029.83326681073,53.6215400695801
BRA,2020,13.697,81.34269353,7074.19378337644,55.529109954834
BRA,2021,13.158,80.68989314,7972.5366498646,57.6311988830566
BRA,2022,9.231,80.52775094,9281.33334441234,61.0000915527344
BRA,2023,7.947,84.15060238,10377.5892792557,
BRA,2024,6.801,84.46347227,10310.5486973693,69.7317733764648
BRA,2025,5.97,,10713.2856869511,
BRB,1960,,,346.575456793331,
BRB,1961,,,366.135499084709,
BRB,1962,,,377.438456365881,
BRB,1963,,,420.504389538497,
BRB,1964,,,413.625432165232,
BRB,1965,,,433.228679761215,
BRB,1966,,,462.028452555116,
BRB,1967,,,508.128619491284,
BRB,1968,,,505.889066146294,
BRB,1969,,,566.833205048027,
BRB,1970,,,666.475008721385,
BRB,1971,,,749.801351020502,3.27201008796692
BRB,1972,,,856.071973120587,4.37744998931885
BRB,1973,,,1041.72956280824,5.37353992462158
BRB,1974,,,1243.35417471937,6.00220012664795
BRB,1975,,,1601.18883256516,
BRB,1976,,,1733.64540764741,
BRB,1977,,,1967.59344395667,
BRB,1978,,,2197.89906243719,
BRB,1979,,,2667.90751006045,
BRB,1980,,,4024.58856621204,
BRB,1981,,,4416.71519879857,15.1553897857666
BRB,1982,,,4598.7626399513,18.3214607238769
BRB,1983,,,4866.35999061756,
BRB,1984,,,5283.57944099441,19.0690193176269
BRB,1985,,,5509.8746029115,19.9854698181152
BRB,1986,,,6031.35860779383,
BRB,1987,,,6624.59939505809,
BRB,1988,,,7032.65370811416,
BRB,1989,,,7772.55022803365,18.0888195037842
BRB,1990,,0.0,7781.40573306125,18.1553592681885
BRB,1991,22.41,,7790.26229439159,28.3673095703125
BRB,1992,22.94,,7519.20143544898,29.5495491027832
BRB,1993,24.54,,7904.70762426389,27.2394599914551
BRB,1994,22.98,,8223.16681181719,
BRB,1995,19.66,0.00775,8460.47380869104,
BRB,1996,14.71,0.389,9011.77884838722,
BRB,1997,14.61,0.783,9521.57127377123,
BRB,1998,12.4,1.97,10734.3637242884,
BRB,1999,10.61,2.38,11244.3087668392,36.0569381713867
BRB,2000,9.35,3.97367835457927,11674.6736471764,41.9254302978516
BRB,2001,9.85,11.9364503383984,11639.5160522054,41.2074584960938
BRB,2002,10.32,27.836322424146,11760.4524736133,
BRB,2003,11.0,39.6896271159532,12075.9587020649,
BRB,2004,9.57,49.8,12886.3665272467,
BRB,2005,9.08,52.5,14214.4202213572,
BRB,2006,8.73,55.29999924,15619.6005955511,
BRB,2007,7.41,58.20000076,17235.4396434785,60.2387390136719
BRB,2008,8.12,61.40000153,17565.6929970592,
BRB,2009,10.02,64.69999695,16294.9099491834,74.2060775756836
BRB,2010,10.69,65.09999847,19723.2381931602,69.5953279239237
BRB,2011,11.19,66.5,20146.2381264508,66.9463967271583
BRB,2012,11.59,71.19999695,19811.2953079751,70.0289730657796
BRB,2013,11.55,71.80000305,20384.4910233555,73.1807704972012
BRB,2014,12.17,71.92459869,20423.7177921163,71.2682628742848
BRB,2015,9.803,72.04940033,20429.4747123553,57.2814457564167
BRB,2016,8.247,71.57299805,20311.4094163764,52.0533712473342
BRB,2017,8.62,71.14849854,20870.7596432179,51.0106696691866
BRB,2018,8.321,70.72650146,21378.2201267496,45.8751983077737
BRB,2019,8.41,70.30709839,21929.435611489,48.935497470489
BRB,2020,10.586,69.89009857,19180.9915228365,52.971630831
BRB,2021,11.015,69.4756012,21084.4013935998,54.672
BRB,2022,7.261,69.06359863,24393.2193483944,55.0600902713579
BRB,2023,6.54,69.67510223,25583.8722302505,54.2600399378744
BRB,2024,6.448,70.36470032,26897.2002039176,53.5815662047086
BRB,2025,6.524,,28364.8181499736,50.801079116886
BRN,1965,,,1028.88450343084,
BRN,1966,,,1145.70592233266,
BRN,1967,,,1148.84303232869,
BRN,1968,,,1274.0903793851,
BRN,1969,,,1226.43698889034,
BRN,1970,,,1325.15598362979,
BRN,1971,,,1432.16600656705,
BRN,1972,,,1904.66760457331,
BRN,1973,,,2938.85095702716,
BRN,1974,,,15194.792305663,
BRN,1975,,,15793.1312553958,
BRN,1976,,,18671.3624129294,
BRN,1977,,,21746.8559126458,1.76119995117188
BRN,1978,,,23446.5341231193,
BRN,1979,,,33501.2782714145,2.11526989936829
BRN,1980,,,58005.3424763282,
BRN,1981,,,48793.4422577232,
BRN,1982,,,45074.5499241983,
BRN,1983,,,38720.0939254718,0.926159977912903
BRN,1984,,,36061.3815259405,2.52369999885559
BRN,1985,,,31827.4059557344,
BRN,1986,,,18500.5408625966,2.42632007598877
BRN,1987,,,21029.7189772961,3.75074005126953
BRN,1988,,,18824.7637309359,
BRN,1989,,,20090.0690184766,
BRN,1990,,0.0,23658.7166330381,
BRN,1991,4.7,,23932.1897281583,
BRN,1992,4.791,,23450.8964055243,5.49680995941162
BRN,1993,4.903,,22397.0737447404,5.81064987182617
BRN,1994,5.007,,22766.587177075,6.15674018859863
BRN,1995,5.066,1.02,26443.2564746713,
BRN,1996,5.153,3.3,25692.2357348562,
BRN,1997,5.204,4.83,25522.3975038009,
BRN,1998,5.356,6.28,17769.2463451942,10.6331796646118
BRN,1999,5.415,7.67,19752.2013255542,13.0251398086548
BRN,2000,5.53,8.99628453448726,20130.2572346624,13.4959297180176
BRN,2001,5.558,12.9177690823013,18287.8272281914,14.6684103012085
BRN,2002,5.652,15.329879855735,18621.2922577525,14.1154699325562
BRN,2003,5.743,19.5950032207342,20677.9001143188,14.257490158081
BRN,2004,5.847,29.7156041447864,24423.0946995548,15.1707801818848
BRN,2005,5.973,36.4663919475782,29386.2703822862,15.2498598098755
BRN,2006,6.061,42.1863491609307,34674.7995236452,15.2068796157837
BRN,2007,6.187,44.68,36217.3290706015,15.4847002029419
BRN,2008,6.312,46.0,42156.5685838672,15.7385101318359
BRN,2009,6.457,49.0,30946.4673773828,16.5658493041992
BRN,2010,6.487,53.0,34937.5555357155,15.3331604003906
BRN,2011,6.506,56.0,46382.8274255349,17.4244594573975
BRN,2012,6.571,60.27310181,46968.5971164922,22.0733509063721
BRN,2013,6.709,64.5,44003.0644273461,23.4649200439453
BRN,2014,6.862,68.76999664,41026.5084247957,30.0799102783203
BRN,2015,7.703,71.19999695,30625.1287744656,28.6641292572021
BRN,2016,8.537,90.0,26663.2972950602,28.6644096374512
BRN,2017,9.316,94.86669922,28024.3824580252,31.2433910195239
BRN,2018,8.7,95.0,30988.1190267227,27.9285989469629
BRN,2019,6.6,95.0,30426.5730656528,27.7715019255456
BRN,2020,7.409,96.30549622,26834.3592233943,27.4692556634304
BRN,2021,4.905,97.62879944,31006.9636289785,27.4258937503291
BRN,2022,5.191,98.97042579,36632.9280952155,31.1925368707703
BRN,2023,5.296,98.97039795,32890.5491812019,36.4182725443167
BRN,2024,5.18,96.29828801,33153.4738913513,
BRN,2025,5.277,,32234.6428368582,
BTN,1970,,,200.345229822469,
BTN,1971,,,207.666560128876,
BTN,1972,,,212.375150813633,
BTN,1973,,,230.90176999619,
BTN,1974,,,262.777366220031,
BTN,1975,,,237.350734416968,
BTN,1976,,,233.721532349196,
BTN,1977,,,249.935358333789,
BTN,1978,,,232.172369685589,0.399619996547699
BTN,1979,,,251.378805345213,0.729870021343231
BTN,1980,,,296.880510831581,0.862020015716553
BTN,1981,,,310.77041169131,
BTN,1982,,,305.824658960335,
BTN,1983,,,328.204016909505,0.696189999580383
BTN,1984,,,325.545257021725,
BTN,1985,,,321.186830951891,
BTN,1986,,,364.694569557154,
BTN,1987,,,449.060443850487,
BTN,1988,,,488.877757351253,
BTN,1989,,,461.654618792732,
BTN,1990,,0.0,488.327431477129,
BTN,1991,1.381,,400.634705187075,
BTN,1992,1.391,,415.791522568451,
BTN,1993,1.418,,407.39984249657,
BTN,1994,1.405,,467.008312125283,
BTN,1995,1.4,,530.103676927417,
BTN,1996,1.392,,552.873891403681,
BTN,1997,1.393,,630.447410148304,
BTN,1998,1.4,,638.278962310609,
BTN,1999,1.4,0.138,685.419830628567,2.69045996665955
BTN,2000,1.655,0.40094444691941,771.924911410619,
BTN,2001,1.9,0.864628564215099,812.238210772056,
BTN,2002,1.854,1.67580258375242,895.799489930972,
BTN,2003,1.8,2.43691239949767,1022.38240311018,
BTN,2004,2.49,3.15698419613711,1130.35934606796,
BTN,2005,3.1,3.847100019,1299.94938578359,4.87233018875122
BTN,2006,3.13,4.518300056,1405.6071618158,5.12222003936768
BTN,2007,3.7,5.92,1850.41570433398,5.54621982574463
BTN,2008,3.848,6.55,1919.59774896395,6.58204984664917
BTN,2009,3.96,7.17,1918.39599211093,6.29682016372681
BTN,2010,3.32,13.6,2435.5798056672,6.57718143152316
BTN,2011,3.23,14.39999962,2787.97967608562,7.70502526511554
BTN,2012,2.05,15.60000038,2751.2128864294,7.60806024678839
BTN,2013,2.87,22.39999962,2679.95217201538,10.362939215902
BTN,2014,2.63,30.29999924,2849.49998647303,
BTN,2015,2.45,39.79999924,2954.04081911097,
BTN,2016,2.707,46.50320053,3152.30905106786,
BTN,2017,3.027,54.33549881,3435.28804735662,14.8354989456323
BTN,2018,3.35,63.48680115,3400.20417245342,14.9303808051574
BTN,2019,2.72,74.17939758,3576.87987100503,15.9420291550317
BTN,2020,5.03,76.85079956,3191.66906999331,16.8650740250552
BTN,2021,4.803,85.63688389,3570.61257980872,14.7382447141292
BTN,2022,5.947,88.35620117,3711.32767981591,14.5780698560857
BTN,2023,3.126,90.02140045,3831.32535564326,15.0074996948242
BTN,2024,3.282,91.27739716,4228.05102403654,13.011259392916
BTN,2025,3.227,,4492.78400306618,
BWA,1960,,,58.9180081084204,
BWA,1961,,,62.3224006926623,
BWA,1962,,,65.9864503023827,
BWA,1963,,,68.8864104749411,
BWA,1964,,,73.4925773235308,
BWA,1965,,,79.6790756588049,
BWA,1966,,,89.0615737768069,
BWA,1967,,,100.945124635152,
BWA,1968,,,113.445716733931,
BWA,1969,,,131.776574536345,
BWA,1970,,,163.031832252562,0.0
BWA,1971,,,212.244206736036,0.0
BWA,1972,,,264.233716807813,0.37457001209259
BWA,1973,,,374.189409146144,0.432700008153915
BWA,1974,,,446.487855432073,0.475739985704422
BWA,1975,,,493.029472690457,0.71986997127533
BWA,1976,,,490.469570533565,0.752659976482391
BWA,1977,,,564.831748249189,0.829509973526001
BWA,1978,,,695.219336897052,0.951950013637543
BWA,1979,,,909.207133285411,0.998239994049072
BWA,1980,,,1131.63379014463,1.18772995471954
BWA,1981,,,1107.02810145663,1.27292001247406
BWA,1982,,,1005.62456165727,1.4190399646759
BWA,1983,,,1120.53239354023,1.50100004673004
BWA,1984,,,1145.02903810762,1.71984994411469
BWA,1985,,,993.616748339174,1.90848004817963
BWA,1986,,,1199.84677856226,2.26826000213623
BWA,1987,,,1638.82669390133,2.52163004875183
BWA,1988,,,2140.51439180359,
BWA,1989,,,2427.68261967121,
BWA,1990,,0.0,2903.15381562611,
BWA,1991,13.82,0.0,2938.59442659608,4.35687017440796
BWA,1992,16.33,,3004.61263362306,
BWA,1993,18.761,,2929.43119022452,5.16587018966675
BWA,1994,21.2,,2917.25514197806,5.62313985824585
BWA,1995,21.394,0.0645,3156.18194514079,5.28647994995117
BWA,1996,21.593,0.157,3156.26865681161,5.66145992279053
BWA,1997,21.031,0.308,3194.18106145858,
BWA,1998,20.86,0.602,2981.19639702109,5.96113014221191
BWA,1999,18.224,1.12,3339.99596033431,6.25281000137329
BWA,2000,15.88,2.90266662177209,3450.81180622992,6.98083019256592
BWA,2001,18.54,3.43088678702599,3206.07123689853,7.48678016662598
BWA,2002,21.277,3.38592235064273,3117.25087183011,7.80341005325317
BWA,2003,23.8,3.3451901740614,4230.12326909926,9.07960033416748
BWA,2004,21.755,3.30488925316113,4956.69287735214,9.56877994537354
BWA,2005,19.852,3.262599945,5391.07076619634,9.23077964782715
BWA,2006,17.782,4.28993297515968,5291.58379144849,10.0698099136353
BWA,2007,16.976,5.28,5529.12574632532,10.2232799530029
BWA,2008,16.293,6.25,5503.07395314313,14.2659397125244
BWA,2009,16.169,6.150000095,5082.93388332404,21.9871006011963
BWA,2010,17.86,6.0,6215.73216077919,19.5398902893066
BWA,2011,18.049,9.0,7287.38295334919,17.5134506225586
BWA,2012,17.916,16.0,6595.53845015424,21.6663608551025
BWA,2013,18.167,30.0,6666.91219583487,26.3370990753174
BWA,2014,18.484,36.74474744423,7122.36423421503,24.8355648460166
BWA,2015,18.915,38.89379883,6141.20394726616,26.8692925538756
BWA,2016,19.328,41.16859818,6749.05994339013,22.6605855291776
BWA,2017,19.671,43.57640076,7104.96401088027,21.4762885165012
BWA,2018,19.665,46.12509918,7407.95940141786,
BWA,2019,20.094,48.82279968,7172.08956480028,21.4965480211896
BWA,2020,21.017,51.67819977,6323.2974967659,22.4017870513653
BWA,2021,23.106,54.70069885,7807.88794570471,21.2032904951187
BWA,2022,23.615,57.9,8328.7090572666,20.7095613715302
BWA,2023,23.381,,7827.30027960734,20.5658232475186
BWA,2024,23.81,57.45950036,7649.81663744354,21.4087908549348
BWA,2025,24.477,,7778.1151090571,
CAF,1960,,,65.8829629770666,
CAF,1961,,,70.988125923024,
CAF,1962,,,70.404229268492,
CAF,1963,,,71.7551875686265,
CAF,1964,,,77.2050398029084,
CAF,1965,,,80.184506042463,
CAF,1966,,,82.3374694570342,
CAF,1967,,,83.562965105064,
CAF,1968,,,95.6398392122972,
CAF,1969,,,91.6587059467658,
CAF,1970,,,90.1578442993038,
CAF,1971,,,94.0721472956876,0.0844599977135658
CAF,1972,,,105.468061578138,
CAF,1973,,,121.824846111542,
CAF,1974,,,124.000349692552,0.186069995164871
CAF,1975,,,163.644668287845,0.199780002236366
CAF,1976,,,192.09699080748,0.316859990358353
CAF,1977,,,213.785550996675,0.344830006361008
CAF,1978,,,254.624087711594,0.460180014371872
CAF,1979,,,289.118938225139,0.664059996604919
CAF,1980,,,325.254770299088,0.919879972934723
CAF,1981,,,280.343391789938,0.743570029735565
CAF,1982,,,298.444544895201,1.08675003051758
CAF,1983,,,259.588394525784,0.909179985523224
CAF,1984,,,248.313551025498,1.00155997276306
CAF,1985,,,332.515358450814,1.03316998481751
CAF,1986,,,426.02699258009,1.07129001617432
CAF,1987,,,449.952130096608,0.976400017738342
CAF,1988,,,466.070596898859,1.08144998550415
CAF,1989,,,443.226859814307,1.18874001502991
CAF,1990,,0.0,501.656200636394,1.32114005088806
CAF,1991,5.697,,464.828283626364,1.43098998069763
CAF,1992,5.825,,461.587303490896,1.34974002838135
CAF,1993,5.897,,404.954546941526,
CAF,1994,5.924,,261.260397409459,
CAF,1995,5.871,,333.145863233895,
CAF,1996,5.84,0.00585,293.306575328658,
CAF,1997,5.797,0.0143,265.5212823896,
CAF,1998,5.773,0.0279,266.570544600384,
CAF,1999,5.767,0.0409,267.995954011083,2.01588010787964
CAF,2000,5.722,0.0533941742150456,239.154133726071,1.94369995594025
CAF,2001,5.77,0.0785434278394038,237.951702544735,
CAF,2002,5.809,0.128537116506299,248.639290978403,
CAF,2003,5.809,0.151563337940017,278.403992150941,
CAF,2004,5.729,0.223401395464406,303.461321152782,1.66786003112793
CAF,2005,5.691,0.26820001,311.950023138687,
CAF,2006,5.61,0.311199993,333.942519903031,1.08675003051758
CAF,2007,5.562,0.375815961044797,380.887048839475,
CAF,2008,5.51,1.0,437.24827472489,2.16495990753174
CAF,2009,5.575,1.799999952,456.471673898404,2.30814003944397
CAF,2010,5.658,2.0,476.873786950728,2.53881001472473
CAF,2011,5.638,2.200000048,534.057281471636,2.95497989654541
CAF,2012,5.58,2.400000095,544.395849142785,2.77519989013672
CAF,2013,5.566,2.5,364.36696260838,
CAF,2014,5.633,2.700000048,409.8504859647,
CAF,2015,5.775,2.900000095,366.322853938121,
CAF,2016,5.793,3.099999905,387.176203444318,
CAF,2017,5.836,4.0,432.324025684263,
CAF,2018,5.825,5.099999905,455.243962859534,
CAF,2019,5.916,7.509200096,449.228467602439,
CAF,2020,6.519,,462.879071294011,
CAF,2021,6.701,,492.263142830507,
CAF,2022,6.287,13.75360012,467.359825026238,
CAF,2023,6.181,13.8416996,495.978897288721,
CAF,2024,6.253,13.78250027,516.160999996036,
CAF,2025,6.251,,556.131398031455,
CAN,1960,,,2264.94849658191,
CAN,1961,,,2246.08356619252,
CAN,1962,,,2274.4284708191,
CAN,1963,,,2380.31732899108,
CAN,1964,,,2561.63849088572,
CAN,1965,,,2777.18317301162,
CAN,1966,,,3055.28807884507,
CAN,1967,,,3226.38273682011,
CAN,1968,,,3473.23722551871,
CAN,1969,,,3776.15613110238,
CAN,1970,,,4135.82149842006,
CAN,1971,,,4535.39338907773,
CAN,1972,,,5106.73708049128,
CAN,1973,,,5858.33407318788,
CAN,1974,,,7056.70847496589,
CAN,1975,,,7536.52009823861,
CAN,1976,,,8838.94710677652,
CAN,1977,,,8949.10989272982,
CAN,1978,,,9154.43325277735,
CAN,1979,,,10077.5026707269,
CAN,1980,,,11208.2027394178,
CAN,1981,,,12379.0368643833,
CAN,1982,,,12527.3135323802,
CAN,1983,,,13477.1031699599,
CAN,1984,,,13930.4745502555,
CAN,1985,,,14170.1249406067,
CAN,1986,,,14521.1800806,
CAN,1987,,,16377.6902109541,
CAN,1988,,,19012.5723278349,
CAN,1989,,,20794.682233334,
CAN,1990,,0.361,21525.8611387148,
CAN,1991,10.316,0.57,21846.7930471354,
CAN,1992,11.197,0.916,20950.3305287651,
CAN,1993,11.377,1.18,20186.7988782965,
CAN,1994,10.395,2.38,19997.6237373354,
CAN,1995,9.489,4.16,20679.634792669,
CAN,1996,9.62,6.76,21296.9723536904,
CAN,1997,9.1,15.1,21901.5870048928,
CAN,1998,8.278,24.9,21024.5627149423,
CAN,1999,7.583,36.2,22315.3130930482,
CAN,2000,6.829,51.3,24271.0020563821,58.5191192626953
CAN,2001,7.219,60.2,23822.096210932,
CAN,2002,7.665,61.5932992681952,24256.0598742201,58.4131507873535
CAN,2003,7.574,64.2,28301.9097055898,
CAN,2004,7.185,65.9559634648989,32145.5653280273,
CAN,2005,6.758,71.66,36383.9671341396,
CAN,2006,6.484,72.40000153,40504.8490329826,
CAN,2007,6.156,73.2,44660.0838892281,63.8298110961914
CAN,2008,6.284,76.69999695,46710.3654423328,64.3074111938477
CAN,2009,8.46,80.3,40874.9612318547,63.6236991882324
CAN,2010,8.178,80.3,47560.8378831258,61.8845901489258
CAN,2011,7.637,83.0,52224.1237767406,63.1586990356445
CAN,2012,7.392,83.0,52670.1429540952,63.603271484375
CAN,2013,7.143,85.80000305,52637.7313222622,65.7477188110352
CAN,2014,7.023,87.12000275,50960.8942086685,67.1677017211914
CAN,2015,6.945,90.0,43594.2379080706,67.2690963745117
CAN,2016,7.038,91.16000366,42314.1033623905,69.2459411621094
CAN,2017,6.426,92.70140076,45129.7335281051,70.2687072753906
CAN,2018,5.837,94.64,46539.2177903178,69.3507232666016
CAN,2019,5.69,91.91290283,46352.9695208927,73.1128768920898
CAN,2020,9.657,92.3,43537.8981198851,75.2389068603516
CAN,2021,7.527,93.93710327,52886.6407813788,79.7657318115234
CAN,2022,5.279,94.0,56496.9275340663,78.8488311767578
CAN,2023,5.415,94.14530182,54847.5370112652,76.2666931152344
CAN,2024,6.351,94.353302,55015.7066917734,
CAN,2025,6.907,,55697.6639660837,
CEB,1990,,,2499.27257852336,
CEB,1991,9.5754583965422,,2210.9787139865,
CEB,1992,10.1959798130274,,2291.9023752698,
CEB,1993,11.6885817374484,,2432.47857989634,
CEB,1994,11.5568158799985,,2767.1681470785,
CEB,1995,11.0167295576433,,3539.72488134844,
CEB,1996,10.3630367762026,,3750.80309376233,
CEB,1997,9.39172805883786,,3704.23882396044,
CEB,1998,9.18697418361695,,4053.33261097035,
CEB,1999,10.6183180697798,,3909.23972626165,35.614429473877
CEB,2000,12.1493697321005,,3880.42695915578,39.194709777832
CEB,2001,13.4981128132324,,4274.13236367221,43.7403717041016
CEB,2002,13.9609765303477,,4843.41064833504,48.1001586914062
CEB,2003,13.2764246828022,,5828.29660100317,51.3497581481934
CEB,2004,12.8914606604503,,7046.22188812688,54.1560592651367
CEB,2005,12.0311529429654,,8223.09810996167,57.1709289550781
CEB,2006,10.124914494498,,9337.74049720614,60.1693992614746
CEB,2007,7.80912922603523,,11906.4959653819,63.0291404724121
CEB,2008,6.60116715977237,,14534.2467521669,67.3870162963867
CEB,2009,8.51650875155537,,12302.0593290327,70.2542572021484
CEB,2010,9.92718738959061,,12635.7782121319,71.1350784301758
CEB,2011,9.80960842319458,,13997.3297794653,69.3709716796875
CEB,2012,10.014837051229,,13104.0873095326,67.0797119140625
CEB,2013,10.076189699493,,13712.7077940364,65.7614822387695
CEB,2014,8.87370489824698,,14208.4390487349,64.334602355957
CEB,2015,7.81260796234007,,12596.9151136003,63.5147018432617
CEB,2016,6.47626986745334,,12874.7280619541,63.742748260498
CEB,2017,5.27719000843769,,14339.8488594791,64.2809066772461
CEB,2018,4.29483445753775,,16227.2845341706,64.793212890625
CEB,2019,3.76072643211224,,16534.9661895205,65.126091003418
CEB,2020,4.3496421220328,,16581.3833261524,65.5949325561523
CEB,2021,4.44508031221282,,19224.3287744219,67.2225112915039
CEB,2022,3.96540582731722,,19526.2463443821,69.6117095947266
CEB,2023,4.01230416616797,,22693.9504470566,68.5388870239258
CEB,2024,4.00056350955849,,24616.0957872816,68.5388870239258
CEB,2025,4.14260588932297,,27676.9389653713,
CHE,1960,,,1983.75994678387,
CHE,1961,,,2187.92946234895,
CHE,1962,,,2365.59424572722,
CHE,1963,,,2546.27332990135,
CHE,1964,,,2776.1414535837,
CHE,1965,,,2908.41985216952,
CHE,1966,,,3090.72694245252,
CHE,1967,,,3286.0540740821,
CHE,1968,,,3464.929898863,
CHE,1969,,,3712.31667951881,
CHE,1970,,,4105.36413250043,
CHE,1971,,,4907.59287729073,
CHE,1972,,,5973.4501067982,
CHE,1973,,,7974.29599499321,
CHE,1974,,,9140.4774820335,
CHE,1975,,,10483.7383169758,
CHE,1976,,,11028.6902695066,
CHE,1977,,,11819.0992661464,
CHE,1978,,,16527.5418872075,
CHE,1979,,,18540.7939017858,
CHE,1980,,,19686.1176580085,
CHE,1981,,,17931.1995616883,
CHE,1982,,,18271.2022643537,
CHE,1983,,,18128.3445973503,
CHE,1984,,,17247.2788344951,
CHE,1985,,,17410.5515558783,
CHE,1986,,,24828.4274790847,
CHE,1987,,,30899.2043209944,
CHE,1988,,,33183.0267583533,
CHE,1989,,,31780.4259301316,
CHE,1990,,0.596,40170.8696758305,
CHE,1991,1.818,1.18,40140.3718874038,
CHE,1992,2.344,1.75,41327.1832947809,
CHE,1993,3.551,2.17,39828.3640333356,
CHE,1994,3.58,2.72,43741.1064805172,
CHE,1995,3.094,3.55,50868.9734516769,
CHE,1996,3.684,4.55,48837.8072568268,
CHE,1997,4.127,15.1,42159.9962722039,
CHE,1998,3.568,24.8,43165.639648677,
CHE,1999,3.053,34.0,42260.8690492557,
CHE,2000,2.658,47.1,39298.0968042444,38.1127586364746
CHE,2001,2.49,55.1,40133.6101965261,39.2238006591797
CHE,2002,2.924,61.4,43094.2492848494,39.9602890014648
CHE,2003,4.117,65.1,49947.3910175152,43.0505409240723
CHE,2004,4.316,67.8,55349.6164595028,44.8805198669434
CHE,2005,4.437,70.1,57080.0704338193,45.2465286254883
CHE,2006,3.995,75.7,59910.293405504,46.2847785949707
